"","ID","year","month","mean","lon","lat"
"206",3,2004,7,58.1666666666667,-112.183575,36.058642
"207",3,2004,8,53.3,-112.183575,36.058642
"208",3,2005,6,60.6206896551724,-112.183575,36.058642
"209",3,2005,7,61.0689655172414,-112.183575,36.058642
"210",3,2005,8,49.4193548387097,-112.183575,36.058642
"211",3,2006,6,63.3,-112.183575,36.058642
"212",3,2006,7,60.0666666666667,-112.183575,36.058642
"213",3,2006,8,51.2903225806452,-112.183575,36.058642
"214",3,2007,6,58.1379310344828,-112.183575,36.058642
"215",3,2007,7,56.1290322580645,-112.183575,36.058642
"216",3,2007,8,55.7666666666667,-112.183575,36.058642
"217",3,2008,6,57.7931034482759,-112.183575,36.058642
"218",3,2008,7,54.1935483870968,-112.183575,36.058642
"219",3,2008,8,50.8666666666667,-112.183575,36.058642
"220",3,2009,6,52.4666666666667,-112.183575,36.058642
"221",3,2009,7,53.7096774193548,-112.183575,36.058642
"222",3,2009,8,55,-112.183575,36.058642
"223",3,2010,6,56.8666666666667,-112.183575,36.058642
"224",3,2010,7,52.5161290322581,-112.183575,36.058642
"225",3,2010,8,47.6129032258064,-112.183575,36.058642
"226",3,2011,6,63.4666666666667,-112.183575,36.058642
"227",3,2011,7,52.4516129032258,-112.183575,36.058642
"228",3,2011,8,54.3666666666667,-112.183575,36.058642
"229",3,2012,6,56.4,-112.183575,36.058642
"230",3,2012,7,54.3,-112.183575,36.058642
"231",3,2012,8,52.4516129032258,-112.183575,36.058642
"232",3,2013,6,53.4666666666667,-112.183575,36.058642
"233",3,2013,7,53.7142857142857,-112.183575,36.058642
"234",3,2013,8,48.2903225806452,-112.183575,36.058642
"235",3,2014,6,55.4333333333333,-112.183575,36.058642
"236",3,2014,7,47.5161290322581,-112.183575,36.058642
"237",3,2014,8,47.9333333333333,-112.183575,36.058642
"238",3,2015,6,56.9333333333333,-112.183575,36.058642
"239",3,2015,7,45.3225806451613,-112.183575,36.058642
"240",3,2015,8,48.1,-112.183575,36.058642
"241",3,2016,6,53.2666666666667,-112.183575,36.058642
"242",3,2016,7,51.4516129032258,-112.183575,36.058642
"243",3,2016,8,49.8,-112.183575,36.058642
"244",4,1990,6,50.1379310344828,-109.389058,32.009405
"245",4,1990,7,53.5333333333333,-109.389058,32.009405
"246",4,1990,8,47.1290322580645,-109.389058,32.009405
"247",4,1991,6,50.9615384615385,-109.389058,32.009405
"248",4,1991,7,47.76,-109.389058,32.009405
"249",4,1991,8,-9999,-109.389058,32.009405
"250",4,1992,6,51.6666666666667,-109.389058,32.009405
"251",4,1992,7,47.1923076923077,-109.389058,32.009405
"252",4,1992,8,46.4,-109.389058,32.009405
"253",4,1993,6,56.1666666666667,-109.389058,32.009405
"254",4,1993,7,-9999,-109.389058,32.009405
"255",4,1993,8,47.8,-109.389058,32.009405
"256",4,1994,6,54.3571428571429,-109.389058,32.009405
"257",4,1994,7,59.4666666666667,-109.389058,32.009405
"258",4,1994,8,56.8275862068966,-109.389058,32.009405
"259",4,1995,6,57.4545454545455,-109.389058,32.009405
"260",4,1995,7,53.5555555555556,-109.389058,32.009405
"261",4,1995,8,-9999,-109.389058,32.009405
"262",4,1996,6,59.12,-109.389058,32.009405
"263",4,1996,7,55.5,-109.389058,32.009405
"264",4,1996,8,49.1333333333333,-109.389058,32.009405
"265",4,1997,6,52.1923076923077,-109.389058,32.009405
"266",4,1997,7,49.625,-109.389058,32.009405
"267",4,1997,8,50.875,-109.389058,32.009405
"268",4,1998,6,52.2333333333333,-109.389058,32.009405
"269",4,1998,7,52.8666666666667,-109.389058,32.009405
"270",4,1998,8,56.2333333333333,-109.389058,32.009405
"271",4,1999,6,56.3333333333333,-109.389058,32.009405
"272",4,1999,7,42.2272727272727,-109.389058,32.009405
"273",4,1999,8,49.3571428571429,-109.389058,32.009405
"274",4,2000,6,50.8,-109.389058,32.009405
"275",4,2000,7,57.0967741935484,-109.389058,32.009405
"276",4,2000,8,57.52,-109.389058,32.009405
"277",4,2001,6,54.2666666666667,-109.389058,32.009405
"278",4,2001,7,51.5357142857143,-109.389058,32.009405
"279",4,2001,8,49.6086956521739,-109.389058,32.009405
"280",4,2002,6,58.64,-109.389058,32.009405
"281",4,2002,7,-9999,-109.389058,32.009405
"282",4,2002,8,52.9583333333333,-109.389058,32.009405
"283",4,2003,6,54.5172413793103,-109.389058,32.009405
"284",4,2003,7,60.3548387096774,-109.389058,32.009405
"285",4,2003,8,59.0833333333333,-109.389058,32.009405
"286",4,2004,6,52.6206896551724,-109.389058,32.009405
"287",4,2004,7,55.4193548387097,-109.389058,32.009405
"288",4,2004,8,52.1071428571429,-109.389058,32.009405
"289",4,2005,6,57.4285714285714,-109.389058,32.009405
"290",4,2005,7,56.1612903225806,-109.389058,32.009405
"291",4,2005,8,50.3333333333333,-109.389058,32.009405
"292",4,2006,6,61.2758620689655,-109.389058,32.009405
"293",4,2006,7,57.9,-109.389058,32.009405
"294",4,2006,8,46.5,-109.389058,32.009405
"295",4,2007,6,54.6206896551724,-109.389058,32.009405
"296",4,2007,7,55.6,-109.389058,32.009405
"297",4,2007,8,47.6,-109.389058,32.009405
"298",4,2008,6,58.9666666666667,-109.389058,32.009405
"299",4,2008,7,50.3448275862069,-109.389058,32.009405
"300",4,2008,8,50,-109.389058,32.009405
"301",4,2009,6,47.1,-109.389058,32.009405
"302",4,2009,7,54.2258064516129,-109.389058,32.009405
"303",4,2009,8,49.6129032258064,-109.389058,32.009405
"304",4,2010,6,53.5666666666667,-109.389058,32.009405
"305",4,2010,7,49.7333333333333,-109.389058,32.009405
"306",4,2010,8,46.6,-109.389058,32.009405
"307",4,2011,6,58.4642857142857,-109.389058,32.009405
"308",4,2011,7,53.9615384615385,-109.389058,32.009405
"309",4,2011,8,56.8709677419355,-109.389058,32.009405
"310",4,2012,6,56.3333333333333,-109.389058,32.009405
"311",4,2012,7,57.4516129032258,-109.389058,32.009405
"312",4,2012,8,56.0967741935484,-109.389058,32.009405
"313",4,2013,6,54.2333333333333,-109.389058,32.009405
"314",4,2013,7,56.448275862069,-109.389058,32.009405
"315",4,2013,8,48.6451612903226,-109.389058,32.009405
"316",4,2014,6,51.0869565217391,-109.389058,32.009405
"317",4,2014,7,54.1,-109.389058,32.009405
"318",4,2014,8,47.5333333333333,-109.389058,32.009405
"319",4,2015,6,53.8333333333333,-109.389058,32.009405
"320",4,2015,7,48.0967741935484,-109.389058,32.009405
"321",4,2015,8,50.258064516129,-109.389058,32.009405
"322",4,2016,6,53.3,-109.389058,32.009405
"323",4,2016,7,50.76,-109.389058,32.009405
"324",4,2016,8,49.5806451612903,-109.389058,32.009405
"325",5,1990,6,-9999,-121.156876,36.483235
"326",5,1990,7,-9999,-121.156876,36.483235
"327",5,1990,8,-9999,-121.156876,36.483235
"328",5,1991,6,-9999,-121.156876,36.483235
"329",5,1991,7,-9999,-121.156876,36.483235
"330",5,1991,8,-9999,-121.156876,36.483235
"331",5,1992,6,-9999,-121.156876,36.483235
"332",5,1992,7,-9999,-121.156876,36.483235
"333",5,1992,8,-9999,-121.156876,36.483235
"334",5,1993,6,-9999,-121.156876,36.483235
"335",5,1993,7,-9999,-121.156876,36.483235
"336",5,1993,8,-9999,-121.156876,36.483235
"337",5,1994,6,-9999,-121.156876,36.483235
"338",5,1994,7,-9999,-121.156876,36.483235
"339",5,1994,8,-9999,-121.156876,36.483235
"340",5,1995,6,54.0714285714286,-121.156876,36.483235
"341",5,1995,7,58.2258064516129,-121.156876,36.483235
"342",5,1995,8,65.3928571428571,-121.156876,36.483235
"343",5,1996,6,61.2666666666667,-121.156876,36.483235
"344",5,1996,7,66.0740740740741,-121.156876,36.483235
"345",5,1996,8,68.9565217391304,-121.156876,36.483235
"346",5,1997,6,51.9285714285714,-121.156876,36.483235
"347",5,1997,7,56.5,-121.156876,36.483235
"348",5,1997,8,55.4137931034483,-121.156876,36.483235
"349",5,1998,6,49.1333333333333,-121.156876,36.483235
"350",5,1998,7,61.7,-121.156876,36.483235
"351",5,1998,8,66.6666666666667,-121.156876,36.483235
"352",5,1999,6,54.304347826087,-121.156876,36.483235
"353",5,1999,7,55.1739130434783,-121.156876,36.483235
"354",5,1999,8,52.6071428571429,-121.156876,36.483235
"355",5,2000,6,55.1666666666667,-121.156876,36.483235
"356",5,2000,7,50.7307692307692,-121.156876,36.483235
"357",5,2000,8,55.2916666666667,-121.156876,36.483235
"358",5,2001,6,57.6666666666667,-121.156876,36.483235
"359",5,2001,7,49.258064516129,-121.156876,36.483235
"360",5,2001,8,56.8666666666667,-121.156876,36.483235
"361",5,2002,6,57.5333333333333,-121.156876,36.483235
"362",5,2002,7,56.0645161290323,-121.156876,36.483235
"363",5,2002,8,61.7096774193548,-121.156876,36.483235
"364",5,2003,6,56.1,-121.156876,36.483235
"365",5,2003,7,57.4,-121.156876,36.483235
"366",5,2003,8,55.0689655172414,-121.156876,36.483235
"367",5,2004,6,53.4,-121.156876,36.483235
"368",5,2004,7,51,-121.156876,36.483235
"369",5,2004,8,52.741935483871,-121.156876,36.483235
"370",5,2005,6,45.3333333333333,-121.156876,36.483235
"371",5,2005,7,55.0333333333333,-121.156876,36.483235
"372",5,2005,8,55.0967741935484,-121.156876,36.483235
"373",5,2006,6,50.25,-121.156876,36.483235
"374",5,2006,7,61,-121.156876,36.483235
"375",5,2006,8,55.7096774193548,-121.156876,36.483235
"376",5,2007,6,57.7666666666667,-121.156876,36.483235
"377",5,2007,7,48.5806451612903,-121.156876,36.483235
"378",5,2007,8,55.7666666666667,-121.156876,36.483235
"379",5,2008,6,63.0333333333333,-121.156876,36.483235
"380",5,2008,7,60.4,-121.156876,36.483235
"381",5,2008,8,52.1034482758621,-121.156876,36.483235
"382",5,2009,6,42.8275862068966,-121.156876,36.483235
"383",5,2009,7,52.5,-121.156876,36.483235
"384",5,2009,8,49.9333333333333,-121.156876,36.483235
"385",5,2010,6,44.4285714285714,-121.156876,36.483235
"386",5,2010,7,47.8148148148148,-121.156876,36.483235
"387",5,2010,8,46.36,-121.156876,36.483235
"388",5,2011,6,46.5357142857143,-121.156876,36.483235
"389",5,2011,7,45.6774193548387,-121.156876,36.483235
"390",5,2011,8,44.8387096774194,-121.156876,36.483235
"391",5,2012,6,48.1666666666667,-121.156876,36.483235
"392",5,2012,7,50.7741935483871,-121.156876,36.483235
"393",5,2012,8,54.0344827586207,-121.156876,36.483235
"394",5,2013,6,44.7931034482759,-121.156876,36.483235
"395",5,2013,7,50.0322580645161,-121.156876,36.483235
"396",5,2013,8,43.7741935483871,-121.156876,36.483235
"397",5,2014,6,48.2857142857143,-121.156876,36.483235
"398",5,2014,7,45.258064516129,-121.156876,36.483235
"399",5,2014,8,45.6451612903226,-121.156876,36.483235
"400",5,2015,6,49.4583333333333,-121.156876,36.483235
"401",5,2015,7,40.9655172413793,-121.156876,36.483235
"402",5,2015,8,40.35,-121.156876,36.483235
"403",5,2016,6,50.2222222222222,-121.156876,36.483235
"404",5,2016,7,50.4193548387097,-121.156876,36.483235
"405",5,2016,8,52.5483870967742,-121.156876,36.483235
"406",6,1990,6,-9999,-105.545635,40.278129
"407",6,1990,7,-9999,-105.545635,40.278129
"408",6,1990,8,-9999,-105.545635,40.278129
"409",6,1991,6,-9999,-105.545635,40.278129
"410",6,1991,7,-9999,-105.545635,40.278129
"411",6,1991,8,-9999,-105.545635,40.278129
"412",6,1992,6,-9999,-105.545635,40.278129
"413",6,1992,7,-9999,-105.545635,40.278129
"414",6,1992,8,-9999,-105.545635,40.278129
"415",6,1993,6,-9999,-105.545635,40.278129
"416",6,1993,7,-9999,-105.545635,40.278129
"417",6,1993,8,-9999,-105.545635,40.278129
"418",6,1994,6,-9999,-105.545635,40.278129
"419",6,1994,7,-9999,-105.545635,40.278129
"420",6,1994,8,-9999,-105.545635,40.278129
"421",6,1995,6,52.2333333333333,-105.545635,40.278129
"422",6,1995,7,54.1333333333333,-105.545635,40.278129
"423",6,1995,8,59.7333333333333,-105.545635,40.278129
"424",6,1996,6,58.9,-105.545635,40.278129
"425",6,1996,7,58.1666666666667,-105.545635,40.278129
"426",6,1996,8,59.6129032258064,-105.545635,40.278129
"427",6,1997,6,57.625,-105.545635,40.278129
"428",6,1997,7,55.5806451612903,-105.545635,40.278129
"429",6,1997,8,50.5161290322581,-105.545635,40.278129
"430",6,1998,6,58.6785714285714,-105.545635,40.278129
"431",6,1998,7,60,-105.545635,40.278129
