ID,year,month,5th,50th,95th,mean,std,size,lat,lon,elevation
1,1990,1,12,28,44,27.8,9.1,183,38.87,-89.62,164
1,1990,2,10,31,43,29.4,10.9,163,38.87,-89.62,164
1,1990,3,13.8,40,57,38.8,11.6,185,38.87,-89.62,164
1,1990,4,23.5,45,60,44.2,11.2,180,38.87,-89.62,164
1,1990,5,25.6,51,70.7,51.2,12.8,183,38.87,-89.62,164
1,1990,6,31,57,85.8,59.2,16.9,175,38.87,-89.62,164
1,1990,7,32,67,95,67,18.5,170,38.87,-89.62,164
1,1990,8,34.5,61,86.5,61.3,18.8,180,38.87,-89.62,164
1,1990,9,25.2,54.5,107,59,24.1,174,38.87,-89.62,164
1,1990,10,16,42,70,43.8,17.2,186,38.87,-89.62,164
1,1990,11,14.4,30,59.6,32.6,13.8,178,38.87,-89.62,164
1,1990,12,8,23.5,40.9,24,10.4,172,38.87,-89.62,164
1,1991,1,9,24,35,24.2,8.2,177,38.87,-89.62,164
1,1991,2,12,32,47,31.5,9.5,151,38.87,-89.62,164
1,1991,3,20.2,40,60,39.8,11,185,38.87,-89.62,164
1,1991,4,25.5,46,63,44.9,11.6,180,38.87,-89.62,164
1,1991,5,30.6,47,68,47.8,11.5,183,38.87,-89.62,164
1,1991,6,51.5,70,91,71,12.6,180,38.87,-89.62,164
1,1991,7,42,60.5,90.2,62.7,15.4,186,38.87,-89.62,164
1,1991,8,36,64,99.2,65.9,20,186,38.87,-89.62,164
1,1991,9,25,48,87,51.5,18.5,180,38.87,-89.62,164
1,1991,10,5,35,68,36.7,17.9,179,38.87,-89.62,164
1,1991,11,7.3,24,34,22.9,8.1,176,38.87,-89.62,164
1,1991,12,5,17,30,17.1,7.3,186,38.87,-89.62,164
1,1992,1,7.2,21,32,20.7,8.2,175,38.87,-89.62,164
1,1992,2,5,26,47,26.3,12.5,174,38.87,-89.62,164
1,1992,3,23.6,40,53,39.7,9.2,186,38.87,-89.62,164
1,1992,4,26.4,47,71,48.5,13,178,38.87,-89.62,164
1,1992,5,34.7,56,84,58,14.8,184,38.87,-89.62,164
1,1992,6,45.5,66,91.1,67.5,14.5,179,38.87,-89.62,164
1,1992,7,31.8,53,76.2,53.3,14.2,185,38.87,-89.62,164
1,1992,8,34.3,53,84.1,55.5,15.6,156,38.87,-89.62,164
1,1992,9,28,43,67.5,46,12.9,179,38.87,-89.62,164
1,1992,10,16.5,41,69,43.3,14.5,185,38.87,-89.62,164
1,1992,11,8,23,41,22.8,10.2,170,38.87,-89.62,164
1,1992,12,5,21,32,19.8,8.5,184,38.87,-89.62,164
1,1993,1,5,24.5,40,23.1,11,182,38.87,-89.62,164
1,1993,2,13.9,32,58.1,32.7,13.1,168,38.87,-89.62,164
1,1993,3,9,36,67,35.7,15.2,186,38.87,-89.62,164
1,1993,4,23,48,63,46.1,12,180,38.87,-89.62,164
1,1993,5,33.8,52,73.2,52.5,12.4,185,38.87,-89.62,164
1,1993,6,32.5,56,88,57.6,17.3,159,38.87,-89.62,164
1,1993,7,34,51,82.4,54,15.6,163,38.87,-89.62,164
1,1993,8,29,54,85,54.7,17,185,38.87,-89.62,164
1,1993,9,7.7,37.5,67,38.1,16.7,164,38.87,-89.62,164
1,1993,10,16.8,36,63,38.2,15.2,185,38.87,-89.62,164
1,1993,11,9.4,29,40,26.6,9,179,38.87,-89.62,164
1,1993,12,7,22,32.1,20.8,7.1,169,38.87,-89.62,164
1,1994,1,7.5,23,35,22.4,9.3,180,38.87,-89.62,164
1,1994,2,14,32,51.4,32.2,11,168,38.87,-89.62,164
1,1994,3,19,42,55.2,40.4,9.7,166,38.87,-89.62,164
1,1994,4,20,43.5,66.4,43.9,14.5,156,38.87,-89.62,164
1,1994,5,32.8,59,93.2,60.2,16.7,186,38.87,-89.62,164
1,1994,6,35.4,64.5,93.8,64.5,17.1,174,38.87,-89.62,164
1,1994,7,36.8,56,78.2,57.2,13.6,186,38.87,-89.62,164
1,1994,8,39,65,90.2,63.3,16.3,185,38.87,-89.62,164
1,1994,9,18.6,55.5,89.8,56.7,22.6,174,38.87,-89.62,164
1,1994,10,16.6,38,72,39.6,17.3,186,38.87,-89.62,164
1,1994,11,10,27,41,26,9.3,177,38.87,-89.62,164
1,1994,12,0,17,29,16.1,8.6,182,38.87,-89.62,164
1,1995,1,4,20,33,19.7,9.2,186,38.87,-89.62,164
1,1995,2,9,31,41,28.9,9.9,168,38.87,-89.62,164
1,1995,3,15,37,76.9,41.3,17.2,181,38.87,-89.62,164
1,1995,4,27,45,64.5,45.5,10.8,180,38.87,-89.62,164
1,1995,5,25,47,63.2,45.7,12.2,185,38.87,-89.62,164
1,1995,6,35,63.5,94,64.9,17.9,170,38.87,-89.62,164
1,1995,7,43,66,104.2,68.2,18.8,186,38.87,-89.62,164
1,1995,8,38,67,94,66.4,17.5,183,38.87,-89.62,164
1,1995,9,9.4,53,76,50.1,19.5,179,38.87,-89.62,164
1,1995,10,-9999,-9999,-9999,-9999,-9999,-9999,38.87,-89.62,164
1,1995,11,-9999,-9999,-9999,-9999,-9999,-9999,38.87,-89.62,164
1,1995,12,-9999,-9999,-9999,-9999,-9999,-9999,38.87,-89.62,164
1,1996,1,-9999,-9999,-9999,-9999,-9999,-9999,38.87,-89.62,164
1,1996,2,-9999,-9999,-9999,-9999,-9999,-9999,38.87,-89.62,164
1,1996,3,-9999,-9999,-9999,-9999,-9999,-9999,38.87,-89.62,164
1,1996,4,-9999,-9999,-9999,-9999,-9999,-9999,38.87,-89.62,164
1,1996,5,-9999,-9999,-9999,-9999,-9999,-9999,38.87,-89.62,164
1,1996,6,35.5,65,99.1,65.5,18.9,179,38.87,-89.62,164
1,1996,7,32.4,51,90.3,56.1,18.1,184,38.87,-89.62,164
1,1996,8,44.6,65,87.4,64.9,12.5,162,38.87,-89.62,164
1,1996,9,29.1,52,86,54,18.1,173,38.87,-89.62,164
1,1996,10,12,36,67.3,37.6,16.7,183,38.87,-89.62,164
1,1996,11,4.3,21,31,19.3,9,176,38.87,-89.62,164
1,1996,12,1,20,31,18.3,9.4,181,38.87,-89.62,164
1,1997,1,5,23,35,22.3,9.4,186,38.87,-89.62,164
1,1997,2,10.9,28,40.2,27.3,10.1,168,38.87,-89.62,164
1,1997,3,22,41,56.3,40,10.2,184,38.87,-89.62,164
1,1997,4,33,50,67,49.7,10.1,180,38.87,-89.62,164
1,1997,5,32,51,74,51.4,12.4,186,38.87,-89.62,164
1,1997,6,41,54.5,80,56.8,12.4,178,38.87,-89.62,164
1,1997,7,40.2,63,101.2,66.6,18.5,182,38.87,-89.62,164
1,1997,8,31,51.5,87.2,54.5,18.1,184,38.87,-89.62,164
1,1997,9,31,50,82.5,53.6,17.2,180,38.87,-89.62,164
1,1997,10,16,36,77.4,41.9,19.7,186,38.87,-89.62,164
1,1997,11,5,24,35,21.9,9.2,180,38.87,-89.62,164
1,1997,12,3,16,31,16.8,7.9,183,38.87,-89.62,164
1,1998,1,3,20,32,18.6,9,186,38.87,-89.62,164
1,1998,2,11.8,26,45.1,26.2,10.2,168,38.87,-89.62,164
1,1998,3,13,37,55,36.6,12.6,183,38.87,-89.62,164
1,1998,4,25,50,67,49.1,14,179,38.87,-89.62,164
1,1998,5,43,61,93.3,62.9,15.4,184,38.87,-89.62,164
1,1998,6,30.8,54.5,80.6,55.3,15.7,178,38.87,-89.62,164
1,1998,7,39.4,59,97,63.4,17.5,182,38.87,-89.62,164
1,1998,8,42,66,92,65.4,14.4,182,38.87,-89.62,164
1,1998,9,33.6,60.5,90,60.9,17.7,176,38.87,-89.62,164
1,1998,10,19,39,63.3,40,12.8,184,38.87,-89.62,164
1,1998,11,14.5,28,37,26.6,7.4,180,38.87,-89.62,164
1,1998,12,8.6,22,32,21.2,7.6,186,38.87,-89.62,164
1,1999,1,12.8,27,39,26,8.1,186,38.87,-89.62,164
1,1999,2,16.9,33,45,32,9.1,167,38.87,-89.62,164
1,1999,3,27,43,58.4,42.7,9.2,182,38.87,-89.62,164
1,1999,4,29,45,63.5,44.9,10,180,38.87,-89.62,164
1,1999,5,27.6,58,90,59.2,16.6,186,38.87,-89.62,164
1,1999,6,37.5,57,88.1,60,15.2,179,38.87,-89.62,164
1,1999,7,42,66,101.2,66.7,17.2,184,38.87,-89.62,164
1,1999,8,33,56,83,58,14.6,186,38.87,-89.62,164
1,1999,9,31,55,100.2,59,21.2,177,38.87,-89.62,164
1,1999,10,22.8,41,78.2,45.2,17,186,38.87,-89.62,164
1,1999,11,15,31,58,33.6,13.1,180,38.87,-89.62,164
1,1999,12,9,23,35,21.5,7.8,185,38.87,-89.62,164
1,2000,1,11,25,35,24.2,7.5,186,38.87,-89.62,164
1,2000,2,14,34.5,53,34.3,11.3,174,38.87,-89.62,164
1,2000,3,8,40,61,37.9,15.2,181,38.87,-89.62,164
1,2000,4,21,46,70.5,47.6,13.9,180,38.87,-89.62,164
1,2000,5,29,53,74,52.4,14,168,38.87,-89.62,164
1,2000,6,31.5,49.5,82.5,51.7,15.2,180,38.87,-89.62,164
1,2000,7,38,54,83.5,56.4,14.6,185,38.87,-89.62,164
1,2000,8,33.4,59.5,102,62.9,19.9,184,38.87,-89.62,164
1,2000,9,25.2,45,78,47.5,16,178,38.87,-89.62,164
1,2000,10,16,41.5,76,44.3,19.9,186,38.87,-89.62,164
1,2000,11,7.5,22,35,22.9,9.5,180,38.87,-89.62,164
1,2000,12,5,25,32.2,21.8,8.6,186,38.87,-89.62,164
1,2001,1,9.8,24,36,22.8,8.7,186,38.87,-89.62,164
1,2001,2,8.8,28,42,26.9,10,168,38.87,-89.62,164
1,2001,3,25,41,47,39.4,6.9,182,38.87,-89.62,164
1,2001,4,32.5,48,72.5,49.8,11.4,180,38.87,-89.62,164
1,2001,5,27,59,79.2,56.6,15.1,186,38.87,-89.62,164
1,2001,6,31.9,64,87,61.8,16.5,167,38.87,-89.62,164
1,2001,7,27.8,59,78.2,57.6,14.7,186,38.87,-89.62,164
1,2001,8,41.8,61,81.2,60.5,12.2,186,38.87,-89.62,164
1,2001,9,29,52,79.7,52.4,14.2,173,38.87,-89.62,164
1,2001,10,19.5,36,72,41,15.3,185,38.87,-89.62,164
1,2001,11,7.5,32,50,30.7,13.2,180,38.87,-89.62,164
1,2001,12,10,25,33,23.3,7.7,186,38.87,-89.62,164
1,2002,1,4,23,36.2,22,9,186,38.87,-89.62,164
1,2002,2,16.9,34,43,32,8,168,38.87,-89.62,164
1,2002,3,16,38,53.3,36.5,11.1,183,38.87,-89.62,164
1,2002,4,23.5,47,61.5,45.6,10.9,180,38.87,-89.62,164
1,2002,5,27,52,75,51,12.5,183,38.87,-89.62,164
1,2002,6,41.8,66.5,94,67.4,16.4,178,38.87,-89.62,164
1,2002,7,41.8,68,93.2,68.7,16.4,186,38.87,-89.62,164
1,2002,8,33,55.5,89,57.1,17,186,38.87,-89.62,164
1,2002,9,25.5,59,93,60.1,19.9,175,38.87,-89.62,164
1,2002,10,13.6,32,55.2,32.1,12.5,186,38.87,-89.62,164
1,2002,11,10,27,38.5,25.9,9,180,38.87,-89.62,164
1,2002,12,8.7,24,34,22.9,7.9,183,38.87,-89.62,164
1,2003,1,11,28,37,26.1,8.2,186,38.87,-89.62,164
1,2003,2,10,31,40,28.8,8.8,168,38.87,-89.62,164
1,2003,3,22,41,60,40.8,11.5,185,38.87,-89.62,164
1,2003,4,16,51,72.5,48.6,16.4,180,38.87,-89.62,164
1,2003,5,31.8,49,61,48,8.7,186,38.87,-89.62,164
1,2003,6,38.1,62.5,82,61.8,13.2,172,38.87,-89.62,164
1,2003,7,40,56.5,76.6,57.1,11.4,186,38.87,-89.62,164
1,2003,8,36.2,59,87,59.4,15.8,185,38.87,-89.62,164
1,2003,9,21.1,46,71,46.8,16.1,173,38.87,-89.62,164
1,2003,10,18,39,61,38.8,12.2,186,38.87,-89.62,164
1,2003,11,8,27,50,27.3,11.4,180,38.87,-89.62,164
1,2003,12,7.8,24,33.2,22.5,8.2,186,38.87,-89.62,164
1,2004,1,13,25,33,24.2,6.2,186,38.87,-89.62,164
1,2004,2,17,33,49,32.6,10,174,38.87,-89.62,164
1,2004,3,21.2,40,50,38.6,8.9,182,38.87,-89.62,164
1,2004,4,25,52,68.5,49.8,12.3,180,38.87,-89.62,164
1,2004,5,24.6,49,73,48.8,14,183,38.87,-89.62,164
1,2004,6,29.5,52,78,54.3,15,180,38.87,-89.62,164
1,2004,7,32.8,53,84,56,15.9,186,38.87,-89.62,164
1,2004,8,26.8,46,81.2,49.1,15.8,185,38.87,-89.62,164
1,2004,9,37,55,69,54.1,9.6,177,38.87,-89.62,164
1,2004,10,6,34,58.2,32,14.9,185,38.87,-89.62,164
1,2004,11,6.4,25,36.6,23.5,8.8,179,38.87,-89.62,164
1,2004,12,11.7,24,32,23.1,6.4,184,38.87,-89.62,164
1,2005,1,2.8,20,36,20.4,9.7,186,38.87,-89.62,164
1,2005,2,9,30,42,28.8,9.5,168,38.87,-89.62,164
1,2005,3,22.3,40,54.7,39.6,10,176,38.87,-89.62,164
1,2005,4,27.5,49,71,49.8,12.8,180,38.87,-89.62,164
1,2005,5,41.8,58,75,58.2,11.1,186,38.87,-89.62,164
1,2005,6,33.4,62.5,93.8,63.6,16.9,174,38.87,-89.62,164
1,2005,7,36.8,56,80,56.5,12.9,186,38.87,-89.62,164
1,2005,8,33.5,54,83.7,56.2,14.5,185,38.87,-89.62,164
1,2005,9,23.4,54,79,52.9,17.5,179,38.87,-89.62,164
1,2005,10,15.8,35,59.4,36,13.8,186,38.87,-89.62,164
1,2005,11,15.5,30,47,29.8,9.2,180,38.87,-89.62,164
1,2005,12,8.8,20,29,20.1,6.3,186,38.87,-89.62,164
1,2006,1,8,27,39.2,25.6,9,186,38.87,-89.62,164
1,2006,2,21,32,43.1,31.9,6.7,168,38.87,-89.62,164
1,2006,3,26.6,40,53.3,39,8.6,183,38.87,-89.62,164
1,2006,4,29,49,67.4,49.9,11.1,102,38.87,-89.62,164
1,2006,5,26,48,64,46.8,11.4,161,38.87,-89.62,164
1,2006,6,36.5,58,79.5,59.8,14.4,180,38.87,-89.62,164
1,2006,7,37,56,75.2,55.8,11.6,186,38.87,-89.62,164
1,2006,8,28,54,70.4,53.6,11.7,182,38.87,-89.62,164
1,2006,9,22,42,64,42,13.4,177,38.87,-89.62,164
1,2006,10,16,33,60,35.3,14,186,38.87,-89.62,164
1,2006,11,12.5,27,42,27.1,9.1,180,38.87,-89.62,164
1,2006,12,15,28,45.8,26.5,9.2,75,38.87,-89.62,164
1,2007,1,6,26,32.6,22.3,8.8,84,38.87,-89.62,164
1,2007,2,19,33,42.1,32.3,6.8,168,38.87,-89.62,164
1,2007,3,28.6,40,56.5,40.1,8,181,38.87,-89.62,164
1,2007,4,32,51,69,50.8,11.3,180,38.87,-89.62,164
1,2007,5,38.6,56,74.2,56.4,11.5,186,38.87,-89.62,164
1,2007,6,30.5,52,86,56.6,18.1,180,38.87,-89.62,164
1,2007,7,37,52,75.5,54.3,11.9,179,38.87,-89.62,164
1,2007,8,39.8,63.5,82,62,12.8,186,38.87,-89.62,164
1,2007,9,22,54.5,80.6,53.3,17.1,178,38.87,-89.62,164
1,2007,10,13.8,39,61.2,38.2,13.2,186,38.87,-89.62,164
1,2007,11,20.5,30.5,40,30.4,5.9,80,38.87,-89.62,164
1,2007,12,9,22,32,21.1,7.7,186,38.87,-89.62,164
1,2008,1,14,26,34,25.9,5.6,186,38.87,-89.62,164
1,2008,2,13,29,41,28.8,8.5,174,38.87,-89.62,164
1,2008,3,24.9,39,52.2,38.2,9,168,38.87,-89.62,164
1,2008,4,34.6,49,68,49.5,9.7,162,38.87,-89.62,164
1,2008,5,27,47,65.2,46.8,11.7,186,38.87,-89.62,164
1,2008,6,31,53,71.5,51.3,12.6,179,38.87,-89.62,164
1,2008,7,36,53,75.4,54.5,12.7,162,38.87,-89.62,164
1,2008,8,33,46,62.2,46.8,8.8,186,38.87,-89.62,164
1,2008,9,21,40,65.7,42.5,14.6,176,38.87,-89.62,164
1,2008,10,20,37,58,38.2,11.7,181,38.87,-89.62,164
1,2008,11,18,25,58,28.9,12.6,180,38.87,-89.62,164
1,2008,12,12,26,31,24.3,5.8,162,38.87,-89.62,164
1,2009,1,11,27.5,37.2,26.7,6.9,186,38.87,-89.62,164
1,2009,2,23,34,44,33.9,6.5,162,38.87,-89.62,164
1,2009,3,29,42,54,41.1,8,171,38.87,-89.62,164
1,2009,4,27,46,57.5,44.1,9.7,180,38.87,-89.62,164
1,2009,5,26.5,50.5,65,48.8,11.9,160,38.87,-89.62,164
1,2009,6,37,51,78,53.8,12.3,180,38.87,-89.62,164
1,2009,7,27,42,58,41.8,9.5,184,38.87,-89.62,164
1,2009,8,27.6,39,58,41.1,10,181,38.87,-89.62,164
1,2009,9,26,45.5,57,43.4,9.9,174,38.87,-89.62,164
1,2009,10,6.8,25,43,24.7,10.3,185,38.87,-89.62,164
1,2009,11,8.5,30,48,28.7,11.1,180,38.87,-89.62,164
1,2009,12,12,23,34,23.2,6.4,186,38.87,-89.62,164
1,2010,1,10,27,35.2,24.4,8.4,186,38.87,-89.62,164
1,2010,2,18.9,37,45,34.3,7.9,168,38.87,-89.62,164
1,2010,3,20.5,41,59,39.9,10.4,180,38.87,-89.62,164
1,2010,4,31.5,50,74.5,51.4,13.1,180,38.87,-89.62,164
1,2010,5,34.8,51,70.4,50.6,12.1,186,38.87,-89.62,164
1,2010,6,33,49.5,63.6,49.1,9.4,178,38.87,-89.62,164
1,2010,7,34,46,67.2,46.9,9.8,186,38.87,-89.62,164
1,2010,8,34,47,64,48.1,11,186,38.87,-89.62,164
1,2010,9,-9999,-9999,-9999,-9999,-9999,-9999,38.87,-89.62,164
1,2010,10,-9999,-9999,-9999,-9999,-9999,-9999,38.87,-89.62,164
1,2010,11,-9999,-9999,-9999,-9999,-9999,-9999,38.87,-89.62,164
1,2010,12,-9999,-9999,-9999,-9999,-9999,-9999,38.87,-89.62,164
2,1990,1,8,25,34,23.8,7.9,181,42.42,-83.9,267
2,1990,2,10.8,32,45,31.2,10,167,42.42,-83.9,267
2,1990,3,14,40,50.4,36.3,11.6,182,42.42,-83.9,267
2,1990,4,25,48,72.5,48.2,14.4,180,42.42,-83.9,267
2,1990,5,30.7,49,72,50,13.2,184,42.42,-83.9,267
2,1990,6,27.3,54,84.9,53.9,16.7,173,42.42,-83.9,267
2,1990,7,18,52,94,54.7,21.6,180,42.42,-83.9,267
2,1990,8,13.8,54.5,85,52.9,21.5,186,42.42,-83.9,267
2,1990,9,11,37.5,74,38.9,19.7,180,42.42,-83.9,267
2,1990,10,6,33.5,62,34.8,14.6,186,42.42,-83.9,267
2,1990,11,11,28,68,30.2,16.3,180,42.42,-83.9,267
2,1990,12,2.6,26,35,21.6,11.2,183,42.42,-83.9,267
2,1991,1,7,30,38.2,26.7,9.7,185,42.42,-83.9,267
2,1991,2,9.9,34,46,31,10.3,168,42.42,-83.9,267
2,1991,3,22.1,43,54,40.1,10.1,173,42.42,-83.9,267
2,1991,4,23.6,47,70,46,13.6,178,42.42,-83.9,267
2,1991,5,30,63.5,96,60.5,21,182,42.42,-83.9,267
2,1991,6,35.4,63,92,64,18.9,177,42.42,-83.9,267
2,1991,7,35,58.5,88,59,16.5,172,42.42,-83.9,267
2,1991,8,22,49,76,48.2,15.3,167,42.42,-83.9,267
2,1991,9,18.5,32.5,51,33.5,10.9,180,42.42,-83.9,267
2,1991,10,9.6,23,65,27.2,15.8,136,42.42,-83.9,267
2,1991,11,8,25,34.5,23.4,8.4,180,42.42,-83.9,267
2,1991,12,10.6,24,33.4,22.9,6.4,182,42.42,-83.9,267
2,1992,1,4,23,36,21.7,10.3,183,42.42,-83.9,267
2,1992,2,4.1,27.5,39,25.3,10.7,172,42.42,-83.9,267
2,1992,3,12,42,51.9,38.2,12.3,181,42.42,-83.9,267
2,1992,4,28,40,56.4,41,9.5,102,42.42,-83.9,267
2,1992,5,29.8,53,90,56.5,19.4,185,42.42,-83.9,267
2,1992,6,24.2,56.5,80,55.6,17.3,174,42.42,-83.9,267
2,1992,7,16,40,66,40.9,16.2,185,42.42,-83.9,267
2,1992,8,23,44,76.2,45.3,16.7,185,42.42,-83.9,267
2,1992,9,24,38,59.8,39.7,11.1,175,42.42,-83.9,267
2,1992,10,16,34,65.2,34.3,13.6,186,42.42,-83.9,267
2,1992,11,6,19,32,19.9,8,179,42.42,-83.9,267
2,1992,12,2.6,21,32,19.1,9.9,183,42.42,-83.9,267
2,1993,1,5,27,35,24.4,9.3,186,42.42,-83.9,267
2,1993,2,20.7,34,49.1,33.9,8.7,167,42.42,-83.9,267
2,1993,3,13.2,40,67,39.7,14.7,182,42.42,-83.9,267
2,1993,4,36,41,47,41,3.5,30,42.42,-83.9,267
2,1993,5,28.6,47,83.6,49.9,16.1,167,42.42,-83.9,267
2,1993,6,22,37,65.9,41.5,15.4,132,42.42,-83.9,267
2,1993,7,30.8,49.5,68.2,49.3,11.3,186,42.42,-83.9,267
2,1993,8,20.3,50,74,48,15.3,96,42.42,-83.9,267
2,1993,9,9.3,33,51.7,32.2,13.4,176,42.42,-83.9,267
2,1993,10,17,32,62.2,33.7,14.7,186,42.42,-83.9,267
2,1993,11,7,24,33,22.2,8.8,179,42.42,-83.9,267
2,1993,12,7,20,34,20.3,9.3,180,42.42,-83.9,267
2,1994,1,6.8,27,34,24.8,8,167,42.42,-83.9,267
2,1994,2,17.9,35,46.1,34.1,8.3,168,42.42,-83.9,267
2,1994,3,21.3,39,55.3,38.7,9.7,183,42.42,-83.9,267
2,1994,4,16,45,69.6,44.4,15.1,177,42.42,-83.9,267
2,1994,5,30.8,50,79,51.4,14.8,186,42.42,-83.9,267
2,1994,6,33,56,85.6,56.7,16.1,178,42.42,-83.9,267
2,1994,7,33.7,48,74,51.2,14.1,144,42.42,-83.9,267
2,1994,8,20.7,45,73.3,47.9,16.7,184,42.42,-83.9,267
2,1994,9,23.4,42,76,46.9,16.9,179,42.42,-83.9,267
2,1994,10,16.8,29.5,56.2,32.1,12.7,106,42.42,-83.9,267
2,1994,11,10,24,37,23.9,7.4,180,42.42,-83.9,267
2,1994,12,4,16,32,17,9,181,42.42,-83.9,267
2,1995,1,1,22,36,20.7,11,185,42.42,-83.9,267
2,1995,2,10,31,38,28.9,7.9,168,42.42,-83.9,267
2,1995,3,10,37,72.8,38.6,16.5,162,42.42,-83.9,267
2,1995,4,18.5,39,52,37.3,10.6,120,42.42,-83.9,267
2,1995,5,22.6,45,64,44.2,13.5,182,42.42,-83.9,267
2,1995,6,20,53,93,56.1,23,159,42.42,-83.9,267
2,1995,7,34,55,78.6,55.1,13.9,184,42.42,-83.9,267
2,1995,8,30,52,84.4,52.8,15.4,186,42.42,-83.9,267
2,1995,9,16.2,41,77.8,44.1,18.4,175,42.42,-83.9,267
2,1995,10,-9999,-9999,-9999,-9999,-9999,-9999,42.42,-83.9,267
2,1995,11,-9999,-9999,-9999,-9999,-9999,-9999,42.42,-83.9,267
2,1995,12,-9999,-9999,-9999,-9999,-9999,-9999,42.42,-83.9,267
2,1996,1,-9999,-9999,-9999,-9999,-9999,-9999,42.42,-83.9,267
2,1996,2,-9999,-9999,-9999,-9999,-9999,-9999,42.42,-83.9,267
2,1996,3,-9999,-9999,-9999,-9999,-9999,-9999,42.42,-83.9,267
2,1996,4,-9999,-9999,-9999,-9999,-9999,-9999,42.42,-83.9,267
2,1996,5,-9999,-9999,-9999,-9999,-9999,-9999,42.42,-83.9,267
2,1996,6,-9999,-9999,-9999,-9999,-9999,-9999,42.42,-83.9,267
2,1996,7,30.4,49.5,87,52.3,16.4,178,42.42,-83.9,267
2,1996,8,35,56,82.2,56.4,15,185,42.42,-83.9,267
2,1996,9,17,38,88.2,43,21.8,166,42.42,-83.9,267
2,1996,10,10.7,29,59.3,30.4,14.5,183,42.42,-83.9,267
2,1996,11,10.5,24,33,23.8,7.4,180,42.42,-83.9,267
2,1996,12,2,16,29,16,8.9,184,42.42,-83.9,267
2,1997,1,3,22,30,19.6,8.7,185,42.42,-83.9,267
2,1997,2,9,27,35,25.4,7.8,168,42.42,-83.9,267
2,1997,3,16,32,40,30,7.5,183,42.42,-83.9,267
2,1997,4,27,49,64.5,48.4,10.4,179,42.42,-83.9,267
2,1997,5,23,45,64,44.7,11.7,185,42.42,-83.9,267
2,1997,6,32.5,61,84,61,14.7,175,42.42,-83.9,267
2,1997,7,28,54,75.5,52.5,15,159,42.42,-83.9,267
2,1997,8,13,35.5,65.4,36.9,15.3,186,42.42,-83.9,267
2,1997,9,14.3,34.5,63.7,35.8,14.2,176,42.42,-83.9,267
2,1997,10,20.8,32.5,72.2,37.5,15.5,186,42.42,-83.9,267
2,1997,11,5.4,22,34,20.9,9.1,178,42.42,-83.9,267
2,1997,12,4,21,35,20,9.9,181,42.42,-83.9,267
2,1998,1,4.7,22,34,20.4,9.3,184,42.42,-83.9,267
2,1998,2,11.7,22,41.3,24.6,9.3,84,42.42,-83.9,267
2,1998,3,14.8,41,57.8,38,12.9,175,42.42,-83.9,267
2,1998,4,21.4,47,68,46.6,13.5,179,42.42,-83.9,267
2,1998,5,34,61,88.2,59.4,16.9,185,42.42,-83.9,267
2,1998,6,25,56,76.8,54,16.6,175,42.42,-83.9,267
2,1998,7,39,56,79,57.4,12.8,184,42.42,-83.9,267
2,1998,8,41.7,62,84,61.7,13.3,184,42.42,-83.9,267
2,1998,9,31,53,90.5,56.4,18.1,180,42.42,-83.9,267
2,1998,10,13.8,32,60,33.2,13,186,42.42,-83.9,267
2,1998,11,13,29.5,37,28.4,8.3,180,42.42,-83.9,267
2,1998,12,4.5,26,37,24.4,9.7,181,42.42,-83.9,267
2,1999,1,10.8,28,39,27.1,8.4,185,42.42,-83.9,267
2,1999,2,12,28.5,42,28.1,9,164,42.42,-83.9,267
2,1999,3,32.8,46,63,46.4,8.7,186,42.42,-83.9,267
2,1999,4,23.5,46,64,45,12.4,180,42.42,-83.9,267
2,1999,5,29,58,85.6,58.6,17.6,177,42.42,-83.9,267
2,1999,6,38,60.5,96,63.8,19.7,180,42.42,-83.9,267
2,1999,7,37,56,82,58.9,14.2,176,42.42,-83.9,267
2,1999,8,27,45.5,63.2,45.3,10.7,186,42.42,-83.9,267
2,1999,9,27.5,47,93.5,54,21.4,180,42.42,-83.9,267
2,1999,10,17.8,33,70.4,35.9,14.9,186,42.42,-83.9,267
2,1999,11,11.4,32,53,31.9,11.7,179,42.42,-83.9,267
2,1999,12,10.7,24,35,23.4,7.6,183,42.42,-83.9,267
2,2000,1,12,29,37,26.8,8.1,185,42.42,-83.9,267
2,2000,2,16,36,45.1,34.5,8.6,168,42.42,-83.9,267
2,2000,3,17.5,40,57.5,39.5,12.5,185,42.42,-83.9,267
2,2000,4,25.3,46,62.7,45.4,11.5,176,42.42,-83.9,267
2,2000,5,29.2,54,68,51.1,12.2,174,42.42,-83.9,267
2,2000,6,22.4,50,86.1,52,16.8,179,42.42,-83.9,267
2,2000,7,31.8,49,75,50.3,14.2,185,42.42,-83.9,267
2,2000,8,26,50,71,49,13.6,183,42.42,-83.9,267
2,2000,9,22.4,36,72.6,39.9,15.1,178,42.42,-83.9,267
2,2000,10,15,36,67.6,37.2,14.9,178,42.42,-83.9,267
2,2000,11,5,23,36,21.1,10.4,180,42.42,-83.9,267
2,2000,12,8,24,37.7,23.5,9.3,183,42.42,-83.9,267
2,2001,1,7.4,27.5,38,26.5,8.8,154,42.42,-83.9,267
2,2001,2,7.5,28,42,29,10.2,120,42.42,-83.9,267
2,2001,3,25,40.5,53,39.7,8.1,170,42.42,-83.9,267
2,2001,4,17,47,62.6,44.9,12.8,158,42.42,-83.9,267
